energy,scattering_angle,experimental_value,statistical_error,reaction_type,observable,systematic_error,normalization
295.000000,  0.000000,    0.31900,  0.05000,NP,   ALFA, 0.005,-1.000
328.000000,  0.000000,    0.20500,  0.05000,NP,   ALFA, 0.005,-1.000
305.000000,180.000000,   -2.55000,  0.03000,NP,   ALFA, 0.024, 1.000
